StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,Q1,Q2,Q3,Q3_5_TEXT,Q4,Q5,Q6,Q7a,Q7a_1,Q7a_2_1,Q7a_2_2,Q7a_2_3,Q7a_2_4,Q7a_3,Q7b,Q7b_1,Q7c,Q7c_1,Q7c_2,Q7c_3,Q7d,Q7d_1,Q7d_2,Q7e,Q7e_1,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q10,Q11_1,Q11_2,Q11_3,Q12_1,Q12_2,Q12_3,Q12_4,Q12a,Q13_1_1,Q13_2_1,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q14_6,Q14_7,Q14_8,Q14_9,Q14_10,Q14_11,Q14_12,Q15,Q16_1,Q16_2,Q16_3,Q16_4,Q16_5,Q16_5_TEXT,Q17_1,Q17_2,Q17_3,Q17_4,Q17_5,Q17_6,Q17_7,Q17_8,Q17_9,Q17_10,Q17a,Q18,Q19,Q19_9_TEXT,Q20,Q20_5_TEXT,Q21_1,Q21_2,Q21_3,Q21_6,Q21_4,Q21_5,Q21_7,Q21_8,Q21_7_TEXT,Q22,Q23,Q3_recoded,Q19_recoded,Q16_6,Q16_7,Q13_1,Q13_2,consensus,X.1,X,X1.0.verify,X1.1.verify.others.research,X1.2.verify.own.research,X2..open.science...transparency,X3..replication...comparison.of.research,X3.2.replicate.own.research,X4.interest..teach..learn,X4.1.reapply.in.own.research,X5.missing,dat_rec,pro_rec,res_rec,con_rec,Rejection,label,rp_conservative,rp_liberal,access_some_data,access_some_code,access_some_data_code,access_all_data_code,Q10_recoded,definition_sum,definition_label
2022-05-17T19:49:27Z,2022-05-17T20:02:47Z,100,799,TRUE,2022-05-17T20:02:47Z,R_10JeWlbhc0UXt1U,35-54 years old,Yes,"Geographic methods, GIS, spatial statistics",NA,Quantitative,To a great extent,"Methods and algorithms must be reproducible, i.e. lead to identical results",Somewhat,Most of the time,0,Data cleaning or pre-processing,Data analysis,Data visualization or mapping,Some of the time,To a great extent,Always,Somewhat,Rarely,Rarely,Rarely,Somewhat,Never,Never,Not at all,Never,Agree,Disagree,Disagree,Agree,Strongly agree,Strongly disagree,Yes,Yes,Yes,No,No,Yes,Yes,"reproduction attempt based on scientific publications without code or data
implementation of published methods for my own research, no direct reproduction of the initial study",None,Some,Some,No,No,Did not attempt,No,NA,20,30,Rarely,Occasionally,Occasionally,Rarely,Occasionally,Rarely,Never,Rarely,Occasionally,Occasionally,Rarely,Rarely,NA,1,1,0,0,0,NA,Somewhat important,Somewhat not important,Very important,Somewhat important,Somewhat not important,Somewhat not important,Somewhat important,Somewhat important,Somewhat important,Somewhat not important,NA,16+ people,Post-doctoral fellow,NA,Male,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,Germany,I would like to be entered into the prize draw,Methods,Post-doctoral fellow,0,0,20,30,4,2,4,NA,NA,NA,NA,NA,,1,1,NA,0,1,1,0,0,Standard,0,1,0,0,0,0,Teaching/Learning,2,Standard
2022-05-17T19:51:41Z,2022-05-17T20:03:18Z,100,696,TRUE,2022-05-17T20:03:18Z,R_1qbbEWvLKLKk5cO,35-54 years old,Yes,Other (specify),Cartography,Mixed Methods,Somewhat,To be able to reproduce the results using the same method and techical steps,To a great extent,Always,Obtaining or collecting data,Data cleaning or pre-processing,Data analysis,Data visualization or mapping,Most of the time,To a great extent,Most of the time,To a great extent,Most of the time,Always,Always,Somewhat,Some of the time,Rarely,Somewhat,Some of the time,Agree,Disagree,Strongly agree,Strongly agree,Strongly agree,Disagree,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NA,Some,Some,NA,"Yes, all","Yes, all","Yes, all","Yes, all",NA,90,100,Rarely,Rarely,Occasionally,Occasionally,Occasionally,Occasionally,Rarely,Occasionally,Rarely,Rarely,Occasionally,Occasionally,NA,1,0,0,0,0,NA,Very important,Very important,Very important,Very important,Very important,Very important,Very important,Very important,Very important,Very important,NA,2 - 5 people,Associate professor/lecturer,NA,Male,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,Romania,I would like to be entered into the prize draw,Methods,Associate professor/lecturer,0,0,90,100,5,30,5,NA,NA,NA,NA,NA,,NA,NA,1,0,1,1,0,0,Standard,0,1,1,1,1,1,Missing,2,Standard
2022-05-17T19:55:59Z,2022-05-17T20:03:19Z,100,440,TRUE,2022-05-17T20:03:19Z,R_cvyXNRYOpcfkcWR,35-54 years old,Yes,Nature and society,NA,Qualitative,Not at all,NA,Not at all,Never,0,0,0,0,Never,Not at all,Never,Not at all,Never,Never,Never,Not at all,Never,Never,Not at all,Never,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,This is totally not a thing in qualitative / cultural geography research. I get why it is in STEM/quant research but my fields are trying to explore nuance and detail of specific lives experiences. Reproducibility is not possible or desirable,0,0,0,0,0,NA,Not important,Not important,Not important,Not important,Not important,Not important,Not important,Not important,Not important,Not important,NA,NA,Post-doctoral fellow,NA,Female,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,Australia,NA,Nature/society,Post-doctoral fellow,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,Omit,NA,NA,0,0,0,NA,NA,NA,Omit
2022-05-17T19:56:48Z,2022-05-17T20:08:40Z,100,711,TRUE,2022-05-17T20:08:41Z,R_210dqZwp8BJROy6,18-34 years old,Yes,"Physical geography, earth and environmental sciences",NA,Quantitative,To a great extent,Reproducibility refers to the ability of peers to replicate the results of a research study. The results should be reproducible within a small margin of error if a peer follows the same methods outlined by the authors of the original research.,To a great extent,Most of the time,0,0,Data analysis,Data visualization or mapping,Always,To a great extent,Always,To a great extent,Always,Always,Always,To a great extent,Never,Never,Not at all,Never,Strongly disagree,Agree,Strongly agree,Agree,Agree,Disagree,Yes,Yes,Yes,Yes,Yes,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,50,Never,Frequently,Rarely,Frequently,Occasionally,Frequently,Frequently,Frequently,Frequently,Frequently,Rarely,Occasionally,NA,1,1,1,0,0,NA,Very important,Very important,Very important,Somewhat not important,Somewhat important,Very important,Very important,Somewhat not important,Very important,Very important,NA,2 - 5 people,Research scientist,NA,Male,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,United States of America,I would like to be entered into the prize draw,Physical,Research scientist,0,0,25,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,Standard,NA,NA,0,0,0,NA,NA,2,Standard
2022-05-17T20:06:02Z,2022-05-17T20:15:36Z,100,574,TRUE,2022-05-17T20:15:37Z,R_3m9aQmWwPcB0bqP,18-34 years old,Yes,Human geography,NA,Quantitative,To a great extent,Any findings I produce through my research should be replicable by other scholars,To a great extent,Some of the time,0,Data cleaning or pre-processing,Data analysis,Data visualization or mapping,Most of the time,Very little,Some of the time,To a great extent,Some of the time,Always,Never,To a great extent,Rarely,Never,Very little,Never,Agree,Disagree,Agree,Agree,Agree,Disagree,Yes,No,No,No,No,No,Yes,Concerns that I had made errors in the original analysis,Some,All,None,"Yes, all","Yes, all","Yes, all",Did not attempt,Did not attempt,70,60,Rarely,Frequently,Frequently,Frequently,Frequently,Frequently,Occasionally,Occasionally,Occasionally,Rarely,Frequently,Rarely,Researcher error in data analysis,1,0,1,1,1,Researcher's institution should provide more incentives to consider reproducibility,Very important,Very important,Very important,Very important,Very important,Very important,Very important,Very important,Very important,Very important,NA,1 person,"Graduate student (PhD, masters)",NA,Female,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,United States of America,I would like to be entered into the prize draw,Human,"Graduate student (PhD, masters)",0,0,70,60,2,75,6,1,NA,1,NA,NA,,NA,NA,NA,0,0,0,0,0,Standard,1,1,1,1,1,1,Self-check,0,Standard
2022-05-17T19:42:12Z,2022-05-17T20:22:13Z,100,2401,TRUE,2022-05-17T20:22:13Z,R_2EcnLo1yZr0j9og,35-54 years old,Yes,"Physical geography, earth and environmental sciences",NA,Mixed Methods,To a great extent,A description of the scientific observations in order to enable the replication and progress of results attained by the study.,To a great extent,Most of the time,Obtaining or collecting data,Data cleaning or pre-processing,Data analysis,Data visualization or mapping,Some of the time,To a great extent,Most of the time,To a great extent,Some of the time,Always,Always,To a great extent,Some of the time,Most of the time,To a great extent,Some of the time,Disagree,Agree,NA,Strongly agree,Strongly disagree,Strongly agree,Yes,Yes,Yes,Yes,No,Yes,Yes,"I worked with biologists that showed me the publication categorical: data paper. So, Now, I try always to write my project with a management data file (description of data) to be published as supplementary material or data paper to highlight the discussion of the object studied.",Some,All,Some,"Yes, all","Yes, some","Yes, some",No,I'm still writing my manuscripts to be submitted,80,90,Frequently,Frequently,Frequently,Frequently,Frequently,Frequently,Frequently,Frequently,Rarely,Frequently,Frequently,Frequently,NA,1,0,0,1,0,NA,Very important,Very important,Very important,Very important,Very important,Very important,Very important,Very important,Somewhat important,Very important,NA,16+ people,"Graduate student (PhD, masters)",NA,Male,NA,NA,NA,NA,Hispanic,NA,NA,NA,NA,NA,Brazil,I would like to be entered into the prize draw,Physical,"Graduate student (PhD, masters)",0,0,80,90,2,39,7,NA,NA,NA,1,NA,,NA,NA,NA,1,0,1,0,0,Transparency/Extension,1,1,1,1,1,0,Self-check,2,Transparency/Extension
2022-05-17T19:41:49Z,2022-05-17T20:25:57Z,100,2647,TRUE,2022-05-17T20:25:58Z,R_dn9L8gDqkGb1qjn,35-54 years old,Yes,Human geography,NA,Mixed Methods,Very little,"Carrying out the research and describing it in such a way that it can be repeated (by the same or other teams), in order to assess: the correctness of the results, differences between the surveyed different communities (the question of comparability of results), or changes over time",Very little,Rarely,Obtaining or collecting data,Data cleaning or pre-processing,0,0,Rarely,Very little,Never,Very little,Rarely,Never,Never,Very little,Never,Never,Not at all,Never,Disagree,Agree,Disagree,Agree,Agree,Disagree,No,No,No,Yes,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,50,Rarely,Rarely,Occasionally,Frequently,Frequently,Occasionally,Rarely,Occasionally,Frequently,Rarely,Occasionally,Rarely,"Reluctance to share raw data, which either cost a lot or was collected with great effort and we hope to use it again (Why should I give my data to everyone for free?). As a result, we don't want to make them public. Even in group teams, disputes arise as to who may use the jointly collected data in the future. At our university, there were even official judgments as to whether someone had the right to use the data on their own (for a new article) or not, when they were previously collected in groups. And let's make them public for everyone! The authors do not want to make the data public, treating it as something covered by copyright. I also think that psychological considerations can make a difference. Additionally, in Poland, no attention has been paid to the issue of publishing the collected raw data to the public. We had no such traditions in unwritten social norms, nor in written rules. Only for a few years have national grants require open publications.",1,0,0,1,0,NA,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat not important,Somewhat not important,Somewhat not important,Very important,"Possibility of examining long-term changes (if the test is repeated with the same method, it is possible to assess what long-term changes are taking place in the society). The previous researcher may be inactive or even dead.",11 - 15 people,Associate professor/lecturer,NA,Male,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,Poland,NA,Human,Associate professor/lecturer,0,0,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,Transparency/Extension,NA,NA,0,0,0,NA,NA,3,Transparency/Extension
2022-05-17T20:12:52Z,2022-05-17T20:26:49Z,100,836,TRUE,2022-05-17T20:26:49Z,R_3Gr0AtGn2u1G402,18-34 years old,Yes,Nature and society,NA,Qualitative,To a great extent,Conduction get  research in a manner that allows a different team to produce similar results by  following the same method,To a great extent,Most of the time,NA,NA,NA,NA,Some of the time,Somewhat,Rarely,Somewhat,Never,Never,Never,To a great extent,Never,Never,To a great extent,Never,Strongly disagree,Strongly disagree,Disagree,Agree,Strongly disagree,Strongly agree,No,Yes,Yes,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,1,Rarely,Rarely,Rarely,NA,NA,NA,NA,NA,Frequently,NA,NA,Frequently,Simply not relevant to predominant methodologies,0,0,0,0,0,Noone,Not important,Not important,Not important,Not important,Not important,Not important,Not important,Not important,Somewhat not important,Not important,NA,2 - 5 people,Associate professor/lecturer,NA,Male,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,New Zealand,I would like to be entered into the prize draw,Nature/society,Associate professor/lecturer,0,1,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,Standard,NA,NA,0,0,0,NA,NA,2,Standard
2022-05-17T20:07:28Z,2022-05-17T20:29:43Z,100,1335,TRUE,2022-05-17T20:29:44Z,R_2bTTqlXUMRaDvse,35-54 years old,Yes,Human geography,NA,Qualitative,To a great extent,"Producing scholarship where the researcher(s) is fully transparent in and open to providing their methodology, literature and theory, data collection procedures, survey questions or ethnographic process if applicable, data sources/archives/sampling procedures, ""collected"" data, modes of analysis, positionality, coding methods, conflicts of interest, ethical standards, etc.; such that another researcher might be able to arrive at similar conclusions.",To a great extent,Always,Obtaining or collecting data,Data cleaning or pre-processing,Data analysis,Data visualization or mapping,Rarely,Somewhat,Never,Somewhat,Some of the time,Never,Never,To a great extent,Always,Always,Not at all,Never,Disagree,Agree,Agree,NA,NA,Agree,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,25,Occasionally,Rarely,Rarely,Frequently,Rarely,Occasionally,Never,Occasionally,Frequently,Frequently,Rarely,Frequently,"Access to research subjects/ethnographic spaces, IRB constraints, use of theory and subjectivity, and the specific political, geographical, and temporal conditions under which research is conducted.",1,1,1,1,0,NA,Somewhat important,Somewhat important,Somewhat important,Somewhat not important,Somewhat not important,Somewhat not important,Somewhat important,Somewhat not important,Somewhat important,Somewhat important,research ethics,1 person,Assistant professor/lecturer,NA,Male,NA,NA,Asian,NA,NA,NA,NA,NA,NA,NA,United States of America,I would like to be entered into the prize draw,Human,Assistant professor/lecturer,0,0,50,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,Transparency/Extension,NA,NA,0,0,0,NA,NA,3,Transparency/Extension
2022-05-17T19:49:31Z,2022-05-17T20:30:07Z,100,2436,TRUE,2022-05-17T20:30:07Z,R_WkbjkBHgQBHjN17,18-34 years old,Yes,"Physical geography, earth and environmental sciences",NA,Mixed Methods,To a great extent,"Here is my personal definition of 'reproducibility': a method to evaluate study findings by repeating the experiment using the same parameters (potentially numerous times) and comparing the resulting data sets. Having dissimilar (nonreproduced) values may call the validity of the study’s methods into question, but it does not necessarily automatically invalidate the initial findings.
Reproducibility, in my opinion, seems to be a growing issue in certain quantitative studies, e.g. lab or survey work. 
My work is creating surficial geologic maps. In this context, the issue of reproducibility is unlikely to be realistically address due to some qualitative methods. The product is a representation of sedimentological and lithological interpretations which based on numerous observations which are combined with past knowledge to create interpretations. The scale, effort, and opportunistic nature (e.g. seeing a newly dug construction site) of data collection does not allow for the work to be easily reproduced. Areas are rarely re-mapped at the same scale. Some areas are not remapped in the same century. In other words, once created these maps are authoritative for generations. Which is not necessarily a good thing. 
",Somewhat,Rarely,Obtaining or collecting data,0,0,Data visualization or mapping,Most of the time,To a great extent,Most of the time,To a great extent,Always,Most of the time,Always,Not at all,Never,Never,Very little,Never,Disagree,Disagree,Agree,Strongly agree,Disagree,Strongly agree,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One instance is that I tried to reproduce a data set that would show a specific erosional process based on higher resolution datasets.,None,Some,Some,"Yes, some","Yes, some",Did not attempt,"Yes, some",NA,75,80,Rarely,Rarely,NA,Occasionally,Rarely,Occasionally,Never,Rarely,Frequently,Rarely,Frequently,Occasionally,"lack of duplicates of physical samples for analysis. For instance, radiocarbon samples are rarely kept after analysis for reanalysis by a different lab.",1,0,0,1,0,NA,Somewhat important,Somewhat important,Somewhat not important,Somewhat not important,Somewhat important,Somewhat not important,Somewhat important,Somewhat important,Somewhat important,Very important,NA,6 - 10 people,Research scientist,NA,Male,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,United States of America,I would like to be entered into the prize draw,Physical,Research scientist,0,0,75,80,3,101,8,NA,NA,NA,NA,1,,NA,NA,NA,0,1,1,0,0,Experiment,0,1,1,1,1,0,Replication,2,Experiment
2022-05-17T20:15:59Z,2022-05-17T20:31:53Z,100,953,TRUE,2022-05-17T20:31:53Z,R_1j7i2WEIfV0Q6pC,35-54 years old,Yes,Human geography,NA,Qualitative,To a great extent,"In short, the idea of reproducibility implies that, regardless of the researcher, when research is conducted using the same data, methods, and ideas/research questions, subsequent researchers will arrive at the same results.
As a geographer who largely employs qualitative methods, this notion reflects the grotesque extent to which qualitative researchers are expected to scientize (mimic the scientific vernacular, questions, and processes) in their work in order to acquire funding.
Working abroad with populations who do not share the same native language, where there are certainly different views and practices concerning gender, race/ethnicity, education, class, and varying stereotypes of who researchers are, what and why they're researching a particular topic, etc., this kind of notion of ""reproducibility"" is really a ridiculous idea that only the most quantitatively stuck (and socially stunted) human geographers would say is possible. It is not the same thing for physical geographers as it is for human geographers, in the same way that notions of what is generalizable do not align neatly and can even conflict.",Somewhat,Rarely,Obtaining or collecting data,0,0,Data visualization or mapping,Rarely,Very little,Never,To a great extent,Always,Never,Never,Somewhat,Never,Never,Somewhat,Never,Strongly disagree,Agree,Disagree,Disagree,Strongly disagree,Strongly agree,Yes,Yes,Yes,Yes,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,15,Rarely,Never,Occasionally,Occasionally,Occasionally,Occasionally,Rarely,Occasionally,Rarely,Occasionally,Occasionally,Frequently,NA,1,1,1,1,0,NA,Somewhat not important,Somewhat not important,Somewhat important,Somewhat not important,Somewhat important,Somewhat not important,Somewhat not important,Somewhat important,Somewhat important,Very important,NA,1 person,Associate professor/lecturer,NA,Male,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,United States of America,I would like to be entered into the prize draw,Human,Associate professor/lecturer,0,0,65,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,Standard,NA,NA,0,0,0,NA,NA,3,Standard
2022-05-17T20:26:17Z,2022-05-17T20:36:48Z,100,630,TRUE,2022-05-17T20:36:48Z,R_2WOMddXLQYsDaPg,55+ years old,Yes,Human geography,NA,Qualitative,Somewhat,"Can results be reproduced?  As a qualitative methodologist, it is not as important as to others.",Somewhat,Rarely,Obtaining or collecting data,0,0,0,Rarely,Very little,Rarely,Very little,Never,Never,Never,Not at all,Never,Never,Not at all,Never,Disagree,Disagree,Disagree,Disagree,Agree,Agree,No,No,No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,Human Geography,Occasionally,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,NA,1,0,0,0,0,NA,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,NA,1 person,Associate professor/lecturer,NA,Female,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,United States of America,NA,Human,Associate professor/lecturer,0,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,Standard,NA,NA,0,0,0,NA,NA,0,Standard
2022-05-17T20:40:53Z,2022-05-17T20:47:06Z,100,373,TRUE,2022-05-17T20:47:08Z,R_3O7gkK5FNc96GvU,35-54 years old,Yes,Nature and society,NA,Qualitative,To a great extent,"A reasonable researcher, with reasonable training in geographic methods, could follow similar steps as those outlined in the methods, accessing similar data sources, and subsequently arrive at similar findings and conclusions.",Somewhat,Rarely,0,0,Data analysis,Data visualization or mapping,Rarely,Not at all,Never,Very little,Rarely,Rarely,Never,Very little,Never,Never,Not at all,Never,Strongly disagree,Agree,Agree,Agree,Disagree,Agree,Yes,Yes,No,Yes,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,70,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Frequently,Frequently,Rarely,Occasionally,NA,1,1,1,0,0,NA,Very important,Very important,Very important,Very important,Somewhat important,Somewhat important,Somewhat important,Very important,Very important,Not important,NA,2 - 5 people,Assistant professor/lecturer,NA,Male,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,United States of America,I would like to be entered into the prize draw,Nature/society,Assistant professor/lecturer,0,0,70,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,Standard,NA,NA,0,0,0,NA,NA,3,Standard
2022-05-17T21:02:56Z,2022-05-17T21:12:18Z,100,561,TRUE,2022-05-17T21:12:18Z,R_21aEAxcph9i1K0K,55+ years old,Yes,"Physical geography, earth and environmental sciences",NA,Mixed Methods,Somewhat,"That other people can arrive at similar (if not identical) results if they apply the same assumptions, methods and techniques.",Somewhat,Rarely,0,0,0,Data visualization or mapping,Some of the time,Somewhat,Some of the time,Somewhat,Rarely,Never,Never,Not at all,Never,Never,Not at all,Never,Disagree,NA,Disagree,Agree,Disagree,NA,Yes,Yes,NA,Yes,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,75,Rarely,Occasionally,Frequently,Occasionally,Frequently,Frequently,Frequently,Occasionally,Frequently,Occasionally,Occasionally,Occasionally,NA,1,0,0,0,0,NA,Very important,Very important,Very important,Very important,Somewhat important,Very important,Somewhat important,Somewhat important,Somewhat important,Somewhat not important,NA,2 - 5 people,Full professor/lecturer,NA,Male,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,Poland,NA,Physical,Full professor/lecturer,0,0,50,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,Standard,NA,NA,0,0,0,NA,NA,2,Standard
2022-05-17T21:15:26Z,2022-05-17T21:20:47Z,100,321,TRUE,2022-05-17T21:20:48Z,R_2zpdv830UKWqaaA,35-54 years old,No,Other (specify),Political Science,Quantitative,To a great extent,Making your code and data available and explaining how you got there so that someone could carry out your research.,To a great extent,Most of the time,Obtaining or collecting data,Data cleaning or pre-processing,Data analysis,Data visualization or mapping,Most of the time,Not at all,Never,Somewhat,Most of the time,Most of the time,Some of the time,To a great extent,Most of the time,Some of the time,To a great extent,Some of the time,Disagree,NA,Agree,Agree,Strongly agree,Strongly disagree,Yes,Yes,Yes,Yes,Yes,Yes,Yes,It's part of good science.,Some,All,Some,"Yes, some","Yes, some",No,Did not attempt,NA,NA,NA,Rarely,Occasionally,Occasionally,Frequently,Frequently,Frequently,Rarely,Rarely,Never,Rarely,Frequently,Rarely,NA,1,0,0,0,0,NA,Very important,Somewhat important,Very important,Somewhat not important,Somewhat important,Very important,Somewhat important,Somewhat not important,Very important,Somewhat important,NA,2 - 5 people,Associate professor/lecturer,NA,Male,NA,NA,NA,NA,NA,NA,NA,NA,Prefer not to say,NA,United States of America,I would like to be entered into the prize draw,Human,Associate professor/lecturer,0,0,NA,NA,1,57,9,1,NA,NA,1,NA,,NA,NA,NA,1,1,1,0,0,Transparency/Extension,1,1,1,1,1,0,Verification/Peer-Review,3,Transparency/Extension
2022-05-17T20:47:08Z,2022-05-17T21:31:33Z,100,2665,TRUE,2022-05-17T21:31:34Z,R_12zf6ZKsCoZUof4,35-54 years old,Yes,"Physical geography, earth and environmental sciences",NA,Quantitative,To a great extent,"Reproducibility is related to but is not the same as replication.  In a computational context, it means that someone else can reproduce the workflow of a given study by a sufficiently clear description of the method and the provision of code, data, etc.  This will also allow verification - that the software does what it is intended to do.",To a great extent,Always,Obtaining or collecting data,Data cleaning or pre-processing,Data analysis,Data visualization or mapping,Always,To a great extent,Always,To a great extent,Most of the time,Always,Some of the time,To a great extent,Most of the time,Most of the time,Somewhat,Rarely,Disagree,Disagree,Agree,Strongly agree,Agree,Strongly disagree,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"'- Interested in the outcomes of a study as they aligned with research I was involved with. 
- Learning experience. 
- Teaching.",Some,All,None,"Yes, some","Yes, some",Did not attempt,Did not attempt,NA,50,50,Rarely,Occasionally,Occasionally,Frequently,Frequently,Frequently,Occasionally,Frequently,Occasionally,Occasionally,Frequently,Never,NA,1,0,0,0,0,NA,Very important,Very important,Very important,Somewhat important,Somewhat important,Very important,Very important,Somewhat important,Very important,Very important,NA,6 - 10 people,Full professor/lecturer,NA,Male,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,New Zealand,NA,Physical,Full professor/lecturer,0,0,50,50,4,10,10,NA,NA,NA,NA,1,,1,NA,NA,1,1,0,0,0,Transparency/Extension,1,1,1,1,1,0,Teaching/Learning,2,Transparency/Extension
2022-05-17T21:24:20Z,2022-05-17T21:38:18Z,100,837,TRUE,2022-05-17T21:38:22Z,R_urVNTNoFZjaoNHj,55+ years old,Yes,Human geography,NA,Quantitative,To a great extent,That someone else can reproduce the results of a published study.,Somewhat,Some of the time,0,Data cleaning or pre-processing,Data analysis,Data visualization or mapping,Rarely,Very little,Rarely,Somewhat,Some of the time,Rarely,Rarely,Somewhat,Rarely,Never,Very little,Never,Disagree,Agree,Disagree,Agree,Agree,Disagree,Yes,Yes,No,No,No,Yes,Yes,Check the sensitivity to different classifications,None,Some,Some,No,No,No,"Yes, all",NA,30,30,Rarely,Occasionally,Occasionally,Frequently,Occasionally,Occasionally,Rarely,Frequently,Occasionally,Occasionally,Occasionally,Occasionally,NA,1,0,0,0,0,NA,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,NA,6 - 10 people,Full professor/lecturer,NA,Male,NA,NA,NA,NA,NA,NA,NA,Other,Prefer not to say,Swedish,Sweden,NA,Human,Full professor/lecturer,0,0,30,30,3,96,11,NA,NA,NA,NA,1,?,NA,NA,NA,0,0,0,0,0,Standard,0,1,0,0,0,0,Replication,0,Standard
2022-05-17T21:38:18Z,2022-05-17T21:45:48Z,100,450,TRUE,2022-05-17T21:45:49Z,R_1C151ckFQ0fubI0,55+ years old,Yes,"Physical geography, earth and environmental sciences",NA,Mixed Methods,To a great extent,can others get the same result we did,Somewhat,Rarely,0,0,0,Data visualization or mapping,Rarely,To a great extent,Always,To a great extent,Most of the time,Rarely,Never,Somewhat,Rarely,Never,Very little,Never,Agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,NA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,to understand how well our methods worked,Some,Some,Some,"Yes, some",Did not attempt,Did not attempt,"Yes, all",NA,30,10,Occasionally,Occasionally,Frequently,Frequently,Occasionally,Frequently,Rarely,Rarely,Frequently,Frequently,Frequently,NA,NA,1,1,1,0,0,NA,Very important,Very important,Very important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Very important,Somewhat important,NA,6 - 10 people,Full professor/lecturer,NA,Male,NA,NA,NA,NA,NA,NA,White,NA,NA,NA,United States of America,I would like to be entered into the prize draw,Physical,Full professor/lecturer,0,0,30,10,2,11,12,1,NA,1,NA,NA,,NA,NA,NA,0,0,0,0,0,Standard,0,1,1,0,0,0,Self-check,0,Standard
